,colony,street,street_number,postal_code,zone,directions,lat,lon
62,SAN VICENTE,MONTES MARCIANO,2173,44330,Guadalajara,"MONTES MARCIANO 2173, SAN VICENTE, Guadalajara",20.70378,-103.3159849
209,FRACC JARDINES DE BELEN,TORONJA,41,45200,Zapopan,"TORONJA 41, FRACC JARDINES DE BELEN, Zapopan",20.8124,-103.4826
198,RANCHO NUEVO,CELERINO NAVARR,4135,44240,Zapopan,"CELERINO NAVARR 4135, RANCHO NUEVO, Zapopan",20.717712,-103.32276
95,ZALATE II,OTILIO GONZALEZ,1116,44760,Guadalajara,"OTILIO GONZALEZ 1116, ZALATE II, Guadalajara",20.679092,-103.2750349
248,LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,Zapopan,"PUERTO TAMPICO 80, LOMAS DE MIRAMAR, Zapopan",20.640018,-103.448292
102,ECHEVERRIA,JOSE ROJO,958,44970,Guadalajara,"JOSE ROJO 958, ECHEVERRIA, Guadalajara",20.62216715,-103.36095184
153,MIRAMAR,BAHIA MAGDALENA,5,45060,Zapopan,"BAHIA MAGDALENA 5, MIRAMAR, Zapopan",20.6407449,-103.4490608
149,EL FORTIN,ALAMO,1359,45066,Zapopan,"ALAMO 1359, EL FORTIN, Zapopan",20.6469306,-103.4548918
271,NUEVO MEXICO,COPALITA,2711,45138,Zapopan,"COPALITA 2711, NUEVO MEXICO, Zapopan",20.7647307,-103.43970355
24,HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"CIRCUNVALACION 258, HOGARES GUADALAJARA, Guadalajara",20.690509,-103.328187
66,BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"ROSA RODRIGUEZ 3876, BALCONES DE OBLATOS, Guadalajara",20.6952319,-103.2769238
56,UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,"JOSE LUIS MORA 1212, UNIDAD BELISARIO DOM, Guadalajara",20.6848539,-103.321828
236,FRACC REAL DEL BOSQUE,CALLE CAMPO REA,371,45130,Zapopan,"CALLE CAMPO REA 371, FRACC REAL DEL BOSQUE, Zapopan",20.746274,-103.395428
181,CONDOMINIO MALAGA,AV CENTRAL,1351,45117,Zapopan,"AV CENTRAL 1351, CONDOMINIO MALAGA, Zapopan",20.6937778,-103.4324128
169,VILLAS SAN IGNACIO,PRIV LUIS G MON,337,45180,Zapopan,"PRIV LUIS G MON 337, VILLAS SAN IGNACIO, Zapopan",20.73366544,-103.35291841
101,JARDINES DEL NILO,MANUEL RIVERA C,2818,44860,Guadalajara,"MANUEL RIVERA C 2818, JARDINES DEL NILO, Guadalajara",20.6459499,-103.3015471
232,LAS AGUILAS,RIO TOMATLAN,800,45080,Zapopan,"RIO TOMATLAN 800, LAS AGUILAS, Zapopan",20.625904,-103.407993
93,SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,"PUERTO SOTO LA 2280, SAN VICENTE, Guadalajara",20.7045566,-103.314453
195,ARENALES TAPATIOS,AV GUADALUPE,132,45066,Zapopan,"AV GUADALUPE 132, ARENALES TAPATIOS, Zapopan",20.6367828,-103.4602462
283,EL CENTINELA 2,HIDALGO,310,45187,Zapopan,"HIDALGO 310, EL CENTINELA 2, Zapopan",20.758003,-103.380373
219,LOS ROBLES,CALLE LOS ROBLE,395,45134,Zapopan,"CALLE LOS ROBLE 395, LOS ROBLES, Zapopan",20.76709012,-103.43385955
50,JARDINES DE LA CRUZ,ISLA MADAGASCAR,3111,44950,Guadalajara,"ISLA MADAGASCAR 3111, JARDINES DE LA CRUZ, Guadalajara",20.63864,-103.386237
186,VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,Zapopan,"PABLO QUIROGA 215, VILLAS SAN IGNACIO, Zapopan",20.72433,-103.3668977
99,TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,"AV CIRCUNVALANC 479, TRANSITO, Guadalajara",20.7038709,-103.3370089
233,TABACHINES,PASEO DE LOS CH,3040,45188,Zapopan,"PASEO DE LOS CH 3040, TABACHINES, Zapopan",20.7373844,-103.3639798
119,BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,"FAUNA 2765, BOSQUES D L VICTORIA, Guadalajara",20.644029,-103.388121
257,PARQUES DE ZAPOPAN,OPALO,14,45138,Zapopan,"OPALO 14, PARQUES DE ZAPOPAN, Zapopan",20.7473862,-103.4188519
255,VIGIA I,DEL CORRAL,604,45140,Zapopan,"DEL CORRAL 604, VIGIA I, Zapopan",20.7317015,-103.395332
84,TETLAN,JOSE RAMOS,4342,44820,Guadalajara,"JOSE RAMOS 4342, TETLAN, Guadalajara",20.6609958,-103.2714154
49,EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"EMILIANO ZAPATA 780, EL MIRADOR, Guadalajara",20.684788,-103.3233951
48,RANCHO NUEVO,DOMINGO RAMIRE,1150,44240,Guadalajara,"DOMINGO RAMIRE 1150, RANCHO NUEVO, Guadalajara",20.7208786,-103.3313266
202,"FRACC, LOS MOLINOS",PLATA,70,45200,Zapopan,"PLATA 70, FRACC, LOS MOLINOS, Zapopan",20.84836438,-103.42263338
229,VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,Zapopan,"FUENTE GRAFITO 8884, VILLA FONTANA DIAMANTE, Zapopan",20.7795959,-103.4746901
71,ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,"RAMOS ARIZPE 451, ELECTRICISTAS, Guadalajara",20.653829,-103.3106468
61,LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,"SALVADOR LOPEZ 1750, LA AURORA, Guadalajara",20.6494585,-103.3388108
221,HDA SAN ISIDRO,LA VILLA,455,45147,Zapopan,"LA VILLA 455, HDA SAN ISIDRO, Zapopan",20.7289036,-103.3982935
267,MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,Zapopan,"15 DE SEPTIEMBR 3017, MIGUEL HIDALGO, Zapopan",20.748896,-103.340873
